199996
0 1 2
67208 31345 71315
3282 40071 41923
2962 54800 93695
54800 53537 83945
54800 2962 53537
35033 2962 93695
65333 70437 33728
22515 7201 33728
70437 22515 33728
7201 22515 51986
25788 32183 62638
65345 13475 38331
13475 65345 15460
13475 70437 38331
13475 15460 96518
22515 13475 96518
13475 22515 70437
93356 81524 86678
38628 61491 59686
56167 61491 38628
61491 56167 28291
40995 58941 86678
58941 93356 86678
32183 31119 62638
31119 58941 40995
11151 28291 11696
34339 11151 11696
81524 11151 25437
11151 93356 28291
11151 81524 93356
11151 4023 25437
90691 64750 69686
38895 72703 39601
90691 38895 86973
20280 37034 79888
20280 34765 13147
34765 20280 79888
37034 20280 6530
16451 65228 58955
67776 75044 10357
67776 53513 91013
67776 63572 53513
75044 93241 10357
48014 25344 22030
39402 3398 21009
30655 60206 8442
40502 60206 17230
60206 30655 17230
66207 60206 40502
72170 60206 66207
66259 5388 46179
71077 62379 59374
62379 77292 59374
77292 62379 79204
17230 73629 49038
29855 73629 17230
30655 17401 17230
17401 29855 17230
17401 30655 34393
66259 17401 34393
36458 48364 27152
73889 81107 3890
81107 92654 3890
81107 73889 8328
92654 81107 8328
82236 73889 27238
5388 15342 84594
15342 80018 84594
15342 66259 34393
66259 15342 5388
28279 47252 57590
32470 28279 57590
43668 28279 32470
59300 30330 93455
40142 59300 77368
77368 59300 57590
59300 40142 48364
59300 32470 57590
32470 59300 93455
9732 21577 9984
55410 86944 50983
13392 86944 55410
86944 13392 81943
4385 69368 13956
69368 30522 68515
28148 11333 26330
11333 28148 36417
28148 64516 36417
96276 52552 21102
52552 96276 22845
96276 31154 22845
92654 96276 21102
31154 96276 92654
61188 4491 34393
31154 17841 22845
17841 39547 22845
53467 71185 83125
52610 66759 5866
76848 45040 97622
67300 96322 97187
45040 67300 97622
67300 45040 96322
41243 70072 64470
41243 3448 70072
19431 9414 28232
31030 33685 99416
18040 33685 31030
9414 61636 28232
50312 70421 19872
21502 84536 32427
84536 95471 32427
96638 66979 69686
50855 96638 98061
31339 50855 98061
50855 87779 25465
87779 50855 31339
42960 5050 35393
77931 56947 99395
56947 77931 44415
56947 15147 29259
15147 56947 44415
73183 32563 44415
77931 73183 44415
73183 52610 5866
77931 37486 14794
6530 37486 73674
37486 77931 73674
42960 89833 73202
89833 11618 73202
89833 42960 35393
51598 11562 4594
11562 51598 64787
97276 11562 64787
11562 97276 47252
40142 64557 11730
64557 40142 77368
97276 28199 29824
11832 2211 12839
2211 73490 12839
51699 76092 91016
76092 51699 34128
51699 28402 34128
5978 16497 77368
16497 64557 77368
59719 47252 91016
76092 59719 91016
47252 59719 57590
59719 5978 57590
72824 79606 62671
70421 50938 17430
50938 70421 50312
79606 8304 91016
8304 51699 91016
51699 8304 28402
35457 38688 9982
3687 10350 97871
10350 3687 10237
3687 90487 10237
87961 99103 9982
99103 35457 9982
41077 360 88259
18648 41077 88259
87961 39496 13242
96375 39496 87961
19154 75079 10877
75079 19154 70096
19154 10877 36620
70096 19154 36620
23428 75079 70096
57064 23428 19402
8232 84615 19402
84615 8232 70096
23428 8232 19402
8232 23428 70096
24512 66053 44995
7225 66053 76847
17192 93226 9982
17192 50470 10877
75079 17192 10877
17192 75079 93226
69427 79755 37137
49453 79755 69427
76299 31266 76847
17192 76299 50470
76299 13109 18765
76299 17192 9982
76299 38688 38949
38688 76299 9982
97015 64747 11384
47653 8657 79207
47653 12829 10810
360 47653 10810
8657 42616 83572
64064 83979 25721
83979 64064 21578
16900 99158 25721
83979 5575 25721
5575 83979 21578
5575 16900 25721
5575 21578 23616
5575 23616 48182
35406 54610 99158
60296 35406 99158
35406 60296 52492
35406 52492 43040
54610 35406 79207
90062 69315 30280
74627 69315 90062
69315 74627 83727
90511 38383 12589
78267 7924 19402
7924 57064 19402
47552 11138 12251
11138 47552 65205
67599 87346 1600
96100 98439 71159
39029 3687 28745
67033 14413 6531
62802 14413 67033
14413 62802 21023
69612 2326 31266
18717 2326 97871
2326 18717 31266
18648 2326 69612
2326 88259 97871
2326 18648 88259
10047 39833 47399
39833 10047 45727
93354 51851 85816
51851 23923 85816
23923 21271 10393
21271 23923 51851
77678 4296 29785
4296 91638 29785
91638 4296 4919
22450 91638 4919
80670 55155 98273
55155 31967 98273
16451 82396 73229
55180 18519 4919
8382 18519 55180
22389 55180 25956
73298 22389 4425
55180 22389 2182
22389 73298 2182
67790 59027 97623
53513 43098 91013
84815 85205 73275
88994 91553 73154
91553 20692 73154
72650 84815 3713
20692 72650 73154
90383 46836 79541
71591 88364 13875
71591 72734 88364
72734 54787 88364
59229 57284 25685
85205 59229 60426
57284 59229 85205
60426 20004 73275
59229 20004 60426
20004 59229 15688
57015 64221 71780
22693 57015 8513
81503 49681 37377
49681 81503 5506
40246 81503 37377
31151 42348 98216
54772 42348 71779
77466 59256 46140
81826 3792 7452
25549 3792 57347
3792 25549 33124
3792 48982 7452
57663 81826 7452
93883 25549 57347
38831 71294 52290
79249 71294 38831
75552 21086 81459
21086 26547 81459
10755 21086 75552
21086 10755 26547
27085 19755 57023
35769 58561 74637
51164 35916 95165
56978 51164 95165
76018 49005 61024
32832 9531 41305
9531 32832 75808
32101 81040 57561
6981 53397 12884
38989 93072 45927
93072 76130 45927
76130 93072 82629
81040 39514 57561
39514 81040 59770
58873 17311 21218
23043 58873 58735
50447 55957 92256
47562 19796 27477
55957 19796 47562
80020 86447 52114
86447 1033 43149
1033 80020 97281
80020 1033 86447
1462 67872 43149
1033 1462 43149
1462 1033 85151
67872 1462 13211
67872 30390 43149
107 72642 22880
72642 52462 22880
86750 72642 107
12171 86750 55871
72642 86750 12171
77320 68060 107
68060 86750 107
89560 9035 73788
15905 93009 14893
29814 93009 15905
29814 15905 69260
98931 69260 86226
49240 15905 14893
15905 49240 68552
72773 72350 42991
37950 15582 30908
37950 44444 15582
67540 44444 75570
13912 55647 56265
55647 56596 13211
56596 87885 13211
1844 49473 12401
49473 29678 12401
65958 33741 29990
1844 65958 75570
29678 71419 45556
71419 29678 94603
71419 31159 46596
29678 6715 94603
44444 6715 75570
31964 44583 16295
44583 87941 16295
87941 44583 80801
31964 99338 23240
23240 99338 46424
94648 9746 60702
25665 94648 60702
94648 25665 29023
63421 29023 41064
63421 94648 29023
71597 59020 24125
59708 59020 71597
59020 59708 47658
42223 59020 47658
64134 95505 76531
95505 80431 76531
27955 80431 60611
80298 57874 20176
95166 80298 20176
15295 27955 60611
27955 15295 57874
57874 99584 20176
15295 99584 57874
44060 50760 54240
43125 44060 31868
76695 48374 58090
55212 48374 76695
71360 95166 20176
99584 71360 20176
85360 99262 78129
18798 40764 78129
55027 68861 88298
14961 10736 2290
10736 2779 37798
2779 10736 14961
23633 14961 40024
59860 59144 4266
38741 59144 59860
27612 2779 14961
9991 34303 95397
27612 66171 2779
55027 1410 78129
3197 2243 24755
71128 33406 71231
76543 4445 66975
37718 6405 70659
37718 87958 6405
18582 77078 43169
76577 18582 43169
57910 84295 9968
57910 77078 18582
70931 61393 37744
37744 61393 84838
61393 28939 84838
28939 80717 14503
10373 38333 84838
10373 6537 38333
63414 6925 62352
6925 50275 14238
89429 12851 70872
55133 89429 70872
9232 55133 71233
28939 54398 84838
94052 54398 28939
15393 3526 38333
73192 15393 38333
99974 95660 61638
95660 99974 95589
84590 22018 34134
45 75942 12276
75942 45 97366
76505 53005 88920
61460 53005 76505
53005 70408 88920
70408 53005 61460
78605 72775 6891
70408 72775 78605
72775 70408 61460
14724 29479 27027
38761 9947 88476
9065 6658 18577
92313 94730 96090
4580 36381 63859
34905 96593 14640
34905 45734 96593
45734 85393 63859
45734 34905 85393
54704 22684 82076
62155 54704 8537
54704 62155 22684
28965 50825 66297
83149 37426 31136
91566 3265 38926
32124 86047 22262
43003 28324 30313
88203 58841 62345
58841 28324 23253
58841 88203 28324
26269 88203 62345
37154 26269 15725
26269 37154 91101
26269 91101 30313
88203 26269 30313
60555 85724 96661
75742 89687 36032
45165 30645 52958
30645 51847 52958
30645 35380 28314
35380 30645 37497
30645 11620 37497
11620 30645 45165
70116 51847 92809
7770 28782 62046
5832 91700 13774
5832 10699 91700
41798 27050 83122
13123 81556 50917
95609 76753 66925
83505 27980 60611
82965 52956 45061
52956 21786 83352
52956 82965 21786
59051 73116 83352
73116 76823 83352
90946 43080 56892
90946 10984 43080
19430 41021 17118
58102 73016 84367
48406 89236 27077
8380 42223 27077
89236 8380 27077
8380 59020 42223
71597 36618 25187
36618 71597 24125
9894 8380 89236
59020 9894 24125
8380 9894 59020
61805 9370 21799
74268 28134 37661
9370 64553 21799
90059 64553 19874
68414 31560 30554
31560 71105 30554
31560 64553 71105
64553 31560 19874
45161 96976 10158
96976 45161 19430
32681 31560 68414
31560 32681 19874
47348 14540 49043
71526 66855 88124
18652 60241 47053
86766 12540 46498
73500 26872 75359
38640 29715 3058
57619 24477 2
5578 57619 46498
5578 12519 57619
2826 42045 90485
39225 90485 33816
90485 39225 28196
60582 74497 4147
74497 48292 4147
48292 74497 72798
93291 71145 60582
37313 19828 93291
19828 37313 88589
41798 49020 7147
48686 15452 40446
14460 84039 48686
19327 15167 52061
19327 72861 68063
15167 19327 68063
23308 40860 62276
40860 52061 62276
40860 10625 52061
72861 96032 68383
19327 96032 72861
96900 96032 46920
96032 52061 46920
96032 19327 52061
6080 8325 36542
88749 96900 46920
36542 88749 91700
56189 97966 4777
52811 67299 35141
67299 52811 54899
67299 54899 13944
86206 67299 13944
10905 77851 33751
10905 52811 77851
81296 39970 98960
39970 81296 32459
74681 39970 88954
39970 29815 98960
74681 29815 39970
29815 74681 91710
58021 78715 34223
26598 50008 33751
50008 81296 98960
81296 50008 26598
52811 50008 13123
88238 46170 16229
53333 6351 94211
6351 53333 21796
21440 6351 72807
66658 77247 42594
81120 97253 47195
97640 9569 47195
9569 98849 47195
11417 57904 35494
35108 70990 11417
64745 97636 89137
30156 93601 32799
74310 70990 89137
50581 32676 29535
32676 60668 29535
32676 93737 63513
60668 28156 29535
28156 60668 91582
56399 23957 29535
28156 56399 29535
56399 28156 91582
56399 91582 14423
23957 56399 14423
34658 30156 32799
30633 35142 87090
35142 30633 63513
40968 4914 87090
4914 40968 91582
74768 40968 87090
40968 74768 91582
60668 87723 91582
87723 4914 91582
30633 87723 63513
4914 87723 87090
87723 30633 87090
87723 32676 63513
32676 87723 60668
19159 30411 98770
19159 34510 75509
30411 29624 98770
22232 97937 32627
18636 63938 46675
33876 71537 572
21347 57754 58416
70851 57754 21347
49438 91817 62650
74768 10206 13765
17440 10206 74768
19656 10126 2
10126 56615 2
58705 78586 33942
78586 99344 19656
99344 12222 19656
12222 99344 66734
58705 82437 69695
82437 58705 33942
78586 57655 33942
57655 78586 19656
57655 19656 2
13765 57655 2
82437 57000 69695
44168 68134 17432
39697 73500 75359
94066 39697 57313
39697 82534 73500
12575 38045 77008
4575 12575 16836
38045 12575 4575
14478 98756 30778
98756 14478 65527
50652 14478 30778
34721 36979 67014
73551 1025 53918
1025 45446 53918
37815 40663 19892
14682 36979 73551
40663 14682 73551
37815 14682 40663
46676 93628 1
40663 40834 19892
40834 46676 1
46676 40834 40663
47158 31504 95266
31504 47158 22817
31504 55738 95266
32516 80034 8589
1736 99911 83044
99911 32282 83044
32282 99911 33904
17852 99911 1736
71119 37806 54372
89905 37806 71119
49419 61715 21711
61715 37579 21711
58864 65705 63547
50797 8287 34258
95434 64601 324
29776 19425 10991
46312 39330 42096
72756 39330 46312
29460 46312 42351
55450 42351 1
28647 55450 1
54765 55450 28647
88857 29460 42351
29460 88857 18537
86310 17852 77595
87291 1559 64013
60977 40198 48777
46312 60977 77595
40198 60977 46312
8790 68170 33977
51809 8790 84892
41662 83404 43401
89532 19770 92520
5919 80761 98614
80761 5919 9231
46106 25029 73848
40923 17402 49802
71722 7030 88947
95163 20409 48648
30607 90757 50230
61480 81740 41097
81740 78003 41097
68411 61480 41097
63668 36176 1356
36176 99783 1356
43738 99601 60236
78962 75955 31735
75955 78962 261
75955 68318 31735
68318 75955 25152
69319 57300 2
5118 57300 67119
15537 42714 14831
24653 15537 69319
42714 15537 24653
50856 87253 5118
54849 5118 6653
54849 83593 5118
49143 24653 69319
88389 43216 74512
46483 21941 52366
46483 48039 21941
21941 99072 52366
37029 30203 55821
43224 95010 17685
13501 43224 17685
43224 67707 265
67707 43224 13501
67707 13747 18822
60541 94970 6946
76763 54638 16759
10903 52613 54638
76763 10903 54638
52613 10903 35453
88620 35289 11164
67175 7142 34562
80073 14332 99375
39276 4979 28250
79226 86206 13944
6014 79226 13944
74244 79226 6014
27505 21618 40053
80606 21618 27505
87818 24059 99969
95654 87818 49619
87818 95654 24059
24059 25408 99969
93857 24059 2168
71024 47721 40053
71024 1956 47721
97101 80138 62276
97101 80358 80138
64253 90877 1990
46648 49946 23308
49946 64253 1990
6793 92502 96433
22895 6793 96433
93857 22895 96433
22895 36776 35158
83404 32269 43401
84090 90911 42984
55527 90911 84090
15327 84090 65510
78634 65024 59622
75481 65024 78634
53584 19899 57966
73153 82761 19899
30051 12073 21679
12073 84001 21679
96343 80838 83886
80838 96343 30730
75319 17871 84269
90476 67257 37750
53772 90476 37750
56959 55058 58547
56959 51165 90544
51165 67343 82076
67343 56959 58547
56959 67343 51165
28039 13970 58547
13970 28039 95645
22706 96721 60879
96721 23435 60879
96721 22706 74718
44916 74350 85531
62154 3539 57276
3539 43939 57276
43939 15867 57276
74350 79180 85531
30688 58975 64188
58975 30688 27224
86477 18920 25902
11908 86477 25902
86477 11908 11100
67466 48000 6269
48000 12305 6269
48000 67466 2227
83567 54532 42047
54532 65437 42047
54532 98484 65437
75339 83141 42047
23818 83567 42047
83141 23818 42047
49609 84746 27776
84746 54765 28647
4076 54460 4722
4076 4275 54460
74940 66048 56785
38000 72523 62450
2506 8373 43097
60554 2506 43097
4698 38913 2415
38913 81015 2415
81015 38913 51222
56734 65773 43031
79642 5504 74565
5800 79642 74565
15346 83671 11852
3801 18858 51222
395 3801 51222
71552 76920 395
3801 76920 14452
76920 3801 395
97214 3801 14452
3801 97214 16750
94728 99628 37858
61857 27014 3494
73171 76867 61455
68739 73171 61455
44471 52960 65143
52960 44471 34829
52960 47892 65143
47892 52960 74561
19706 25601 67613
19706 29441 25601
61824 58841 23253
7251 28324 60649
96602 98403 96778
98403 7251 48459
48783 4600 5975
70632 60728 69836
87944 60728 70632
3265 44186 38926
44186 39647 38926
51165 81897 90544
43967 20450 51553
20450 9686 51553
61109 53089 43298
54889 36992 50928
36992 64419 50928
64419 36992 23481
4860 55685 88772
63823 43153 8923
43153 59291 47682
59291 43153 63823
18641 36949 55154
98107 70609 67647
61865 45130 55336
61865 13330 45130
76096 9225 45130
13330 76122 45130
4600 81189 13864
81189 4600 87944
5224 24433 86484
43204 5224 86484
47500 38774 21150
35837 47500 21150
47500 35837 93812
10002 15547 46087
45130 97693 55336
9225 97693 45130
97693 35965 38437
54837 81588 81287
16263 54837 67612
81588 54837 16263
99387 26683 39052
97669 1016 5585
11180 60541 6946
33684 11180 54638
60541 11180 33684
28671 99295 32512
99295 11180 32512
54638 99295 16759
11180 99295 54638
6758 38196 34562
46287 6758 34562
6758 46287 486
48320 1141 87012
40498 48320 67222
22581 87012 777
17501 47559 75997
47559 17501 17228
66080 67842 39774
89739 67842 66080
82761 28970 19899
28970 38260 19899
38260 28970 47216
47216 28970 26861
28970 82761 26861
7818 37837 50639
44892 87099 45338
58128 60157 95225
5681 28876 27700
16833 61196 21289
10619 30388 52687
52687 30388 1
30388 16833 1
16833 30388 64066
19806 91360 4681
91360 14405 53322
14405 91360 19806
54422 33879 99208
33879 54422 89677
14405 9926 53322
51669 60343 71989
81039 91683 9312
91683 81039 14936
17614 16833 64066
44675 14168 49871
99904 44675 1
44675 49871 1
52494 4838 28558
52494 37178 61309
38899 44675 99904
56106 7052 1
7052 15346 1
15346 7052 58584
65243 73325 58585
65243 98779 75063
73325 65243 75063
26452 73325 75063
26452 75063 56106
26452 56106 1
49871 26452 1
4838 16818 58585
16818 4838 92102
24957 67074 84252
67074 71065 84252
64632 52494 61309
52494 64632 75257
64632 67074 75257
71065 64632 38327
67074 64632 71065
4838 19064 28558
19064 26452 28558
26452 19064 73325
19064 4838 58585
72725 74514 96211
72725 4935 74514
2945 52731 46216
72059 54130 4935
7134 89655 1024
7811 70009 89906
19161 27659 2002
62114 19161 2002
70009 62114 89906
68246 35432 49089
35432 51401 49089
35432 19161 51401
14302 352 19121
43187 66374 57078
22334 352 22586
22334 99933 352
97385 62183 51966
66374 62183 57078
62183 66374 51966
67166 54413 66531
61943 67166 66531
50049 61943 74441
34788 50049 74441
52429 95274 74441
95274 34788 74441
72225 20974 45193
95274 20974 72225
92246 8205 99109
8205 92246 33254
32389 48821 1691
32389 65368 17838
65368 24785 17838
24785 62020 17838
62020 24785 87230
17456 66581 17384
54413 87738 50061
79242 46454 6949
46454 79242 80729
30572 52429 49981
30572 53042 52429
53042 23362 4599
93740 94959 69032
55933 93740 69032
93740 55933 64346
55824 25271 17349
55824 74755 25271
739 22644 22877
74755 739 22877
739 74755 42653
74755 16177 78200
16177 55824 18352
55824 16177 74755
27427 20296 96198
28182 27427 96198
27283 45056 19467
45056 689 19467
689 45056 78338
78338 45056 99883
46652 52863 8147
52863 46652 65841
14693 80466 46652
70973 36285 51401
59350 739 42653
85311 70500 58790
27659 85311 2002
85311 27659 70500
87037 8507 57287
8507 87037 58790
83275 53964 23427
79845 83275 41949
79845 6883 82514
6883 79845 41949
24142 37007 23790
23791 40102 99883
40102 23791 41800
23791 62490 41800
62490 23791 74693
40102 4817 99883
79508 10492 56617
6698 10492 86880
10492 6698 56617
84459 57585 19540
59733 85775 34608
62699 85775 59733
47541 45422 98609
80822 26351 24733
64365 54645 44320
43317 65036 50295
83463 8815 14399
8815 83463 90966
83463 13219 90966
13219 83463 91741
79466 86819 13047
68552 95621 86226
